id;time;lang;place
19763;15,1;30;Duisburg
19764;15,1;30;Duisburg
19765;15,1;30;Duisburg
19766;15,1;30;Duisburg
19767;15,1;30;Duisburg
19768;15,1;30;Duisburg
19769;15,1;30;Duisburg
19770;15,1;30;Duisburg
19771;15,1;30;Duisburg
19772;15,1;30;Duisburg
19773;15,1;30;Duisburg
19774;15,1;30;Duisburg
19775;15,1;30;Duisburg
19776;15,1;30;Duisburg
19777;15,1;30;Duisburg
19778;15,1;30;Duisburg
19779;15,1;30;Duisburg
19780;15,2;12;Werkstatt Diebold Lauber
19781;15,2;;
19782;15,2;10;
19783;15,1;12;
19784;15,2;10;
19786;14,2;11;
19787;13,2;;
19788;15,2;10;
19790;14,1;21;
19791;15,1;30;
19792;15,1;20;
19793;14,2;20;
19796;15,2;10;
19797;15,2;30;
19798;14,2;12;
19799;15,2;;
19804;15,1;;Nürnberg
19807;15,2;40;
19808;16,1;40;
19811;15,2;;
19812;;;
19814;14,2;;
19816;14,2;20;
19817;15,1;;
19818;15,1;22;
19819;15,2;;
19820;16,1;;
19821;18,2;;
19822;18,2;;
19823;17,2;;
19824;15,2;30;
19826;16,1;21;
19827;15,2;12;
19828;15,2;12;
19829;15,2;11;
19831;15,1;;
19832;16,2;;
19834;15,2;21;
19835;15,1;11;
19836;16,1;;
19841;16,1;;
19842;15,2;;
19843;15,2;;Kirchberg
19844;15,2;;Erfurt
19845;15,2;11;
19846;15,2;;
19847;16,2;;
19848;15,2;;
19851;15,2;ambig;
19852;15,2;12;
19853;15,2;ambig;
19854;15,2;20;
19855;15,2;30;
19856;14,1;30;
19857;15,2;;
19858;15,2;30;
19859;14,1;ambig;
19860;15,2;40;
19862;15,1;;
19864;15,2;;
19865;15,2;12;
19867;15,1;21;
19868;16,2;;
19873;14,2;20;
19875;unbekannt;hd.;
19877;;;
19878;13,2;21;
19879;;;
19884;14,2;31;Rüthen
19885;;;
19887;15,2;30;Aschersleben
19888;15,2;;vermutlich aus Nürnberg
19890;15,1;30;Bremen
19891;14,2;11;
19892;15,1;31;
19893;15,1;;
19894;15,1;12;
19896;15,2;;
19897;15,2;;
19898;15,2;30;
19899;15,2;ambig;Stendal
19900;15,2;ambig;
19901;15,2;22;
19903;15,2;13;
19904;15,2;12;
19905;16,1;13;
19906;16,1;31;
19907;15,2;22;
19911;15,2;;
19912;15,2;13;
19913;16,1;21;Nonnenkonvent Königsdorf.
19915;;;
19917;16,1;westl. Westfäl.;
19918;15,2;12;
19919;15,1;22;
19920;15,2;ambig;
19921;15,2;10;
19922;;;
19923;15,2;21;
19924;15,2;31;
19925;15,2;13;
19926;15,1;;
19927;15,1;31;
19928;15,2;21;
19935;15,1;unbekannt;
19936;16,1;unbekannt;
19937;15,1;20;Weißensee
19939;16,1;30;
19941;16,1;11;
19945;14,2;11;
19948;15,1;30;
19949;15,2;11;
19950;15,2;11;
19951;15,1;;
19953;14,2;;
19954;15,2;;
19955;14,2;;
19957;15,2;21;
19958;14,2;dt. Schreibsprache nicht bestimmbar;
19959;15,2;11;
19960;14,2;40;
19961;14,2;20;
19962;16,1;;
19963;15,2;21;
19964;15,1;11;
19965;14,1;10;
19966;14,2;böhm.;
19967;15,2;20;
19968;14,2;nicht bestimmbar;
19969;15,2;;
19970;15,2;;
19972;15,2;;
19973;15,2;31;
19974;15,2;11;
19975;15,2;11;
19976;16,2;altniederfrk.;
19977;15,2;11;bei Udine
19978;15,2;12;
19979;15,2;11;
19980;15,2;ambig;
19981;15,2;21;
19982;16,2;hd.;
19983;16,1;;
19984;16,1;;
19985;15,2;12;
19987;15,2;;
19988;13,2;11;
19990;;;
19991;15,2;30;
19992;16,1;;niederrhein. Skriptorium
19996;16,2;30;
20000;15,2;30;
20004;15,2;30;
20018;15,2;12;
20020;15,2;12;
20021;15,2;;
20022;15,2;12;
20032;;;
20035;16,2;12;
20036;16,2;;
20037;17,1;;
20040;16,1;;
20041;;;
20042;16,1;fränk.;
20046;15,1;12;
20047;15,2;11;
20048;16,2;;
20049;16,1;;
20052;16,1;31;
20053;15,2;;
20060;15,2;;
20063;14,2;;
20064;;;
20068;15,1;11;Wien
20069;14,2;Westbrabant;
20070;15,2;12;
20071;;12;
20073;;;
20074;15,2;11;
20075;;11;
20076;15,2;11;
20077;14,2;10;
20080;14,2;10;
20083;15,2;ambig;Ingolstadt
20085;17,1;;
20093;15,1;10;
20095;15,2;11;
20098;16,1;11;
20099;15,2;11;Wien
20100;15,2;11;
20102;15,1;11;
20104;15,2;11;
20105;15,2;;
20108;15,2;;
20109;15,2;;
20122;;;
20123;15,2;11;
20124;15,2;ambig;
20125;16,1;10;
20126;16,1;ambig;
20127;16,2;11;
20128;15,2;11;
20130;;;
20131;15,2;;
20132;15,2;;
20133;15,2;11;
20134;15,2;12;
20135;16,1;40;
20136;15,2;40;
20137;15,1;10;
20138;16,1;12;
20139;15,2;;
20141;15,1;12;
20142;15,2;;
20148;15,2;30;
20149;;;
20150;14,2;11;Klosterneuburg
20151;16,1;10;
20152;15,1;22;Krakau
20153;15,2;20;
20154;15,2;20;
20155;15,2;22;
20157;15,1;20;
20158;16,1;20;
20159;15,2;20;
20160;15,2;20;
20161;15,2;20;
20162;16,1;20;Schweidnitz
20163;15,2;20;
20164;15,2;20;
20165;15,2;20;
20166;15,2;ambig;
20167;15,1;20;
20168;16,1;20;
20169;15,1;20;
20170;15,2;20;
20172;15,1;;
20173;14,1;;
20174;15,2;21;
20175;15,2;12;
20176;15,2;12;
20177;15,2;11;
20178;15,2;12;
20179;15,1;12;
20180;15,1;ambig;
20181;15,1;12;Dominikanerkloster Wimpfen
20184;14,2;40;
20185;14,2;;
20186;14,2;40;
20187;14,2;;
20189;16,2;;
20190;15,2;12;
20191;15,2;;
20192;15,1;;
20194;15,2;;
20195;14,2;;
20196;16,1;;
20198;;11;
20199;15,1;12;
20200;16,1;;
20201;;;
20202;14,2;12;
20203;14,2;böhm.;
20204;14,2;22;
20205;16,1;;
20222;15,1;22;
20225;;;
20226;15,2;22;
20227;15,2;10;
20229;15,1;30;
20230;15,2;30;
20231;15,2;;
20234;;;
20245;;;
20246;15,1;böhm.;
20248;15,1;11;
20249;15,2;;
20250;15,2;;
20251;15,2;;
20252;14,2;10;
20255;14,2;40;
20256;14,2;40;
20257;;;
20258;14,2;;
20259;14,2;;
20260;Abschrift eines verschollenen Fragments aus dem 19. Jahrhundert;;
20261;14,2;40;
20262;15,2;;
20263;;;
20264;;;
20265;14,2;;
20266;;;
20267;;;
20268;;;
20278;14,2;40;
20279;15,1;10;
20280;15,2;;
20281;15,2;;
20284;16,2;;
20285;;;
20288;15,2;11;
20289;14,2;;
20292;16,1;10;
20295;16,1;12;
20301;15,1;21;
20315;14,2;30;
20317;12,2;ambig;
20318;15,2;12;
20319;15,2;12;
20320;15,2;12;
20324;15,2;;
20329;15,2;10;
20339;16,2;11;
20340;15,2;11;
20341;;;
20348;15,2;11;
20349;15,2;;
20350;;;
20351;15,2;21;
20356;15,1;21;
20357;15,2;;
20359;15,2;12;
20360;15,2;;
20361;15,2;11;Diözesse Würzburg
20363;15,2;31;
20364;16,1;31;
20365;15,2;30;
20371;15,2;ambig;
20372;15,2;30;
20374;16,1;40;
20375;15,2;30;
20377;;30;
20383;15,2;30;
20391;;;
20396;15,2;;
20397;15,2;12;
20401;15,2;;Straßburg
20402;16,1;22;
20403;15,2;11;vermutlich Nürnberg
20407;16,1;21;Frankfurt Frankfurt a.M.
20408;15,2;;Frankfurt Frankfurt a.M.
20410;;;
20413;;;Grünberg
20414;;;Mainz
20417;15,1;;
20422;15,2;21;
20423;15,2;13;Würzburg
20425;15,2;ambig;
20428;15,2;ambig;Mainz
20429;;;
20431;15,2;12;
20432;15,2;11;
20433;15,2;40;Geldern/Kleve
20434;15,1;22;
20435;15,2;mbair.;
20436;15,2;20;
20437;16,2;31;Niederdeutschland
20438;15,2;22;
20439;15,2;22;
20441;15,1;30;
20442;15,1;12;
20443;15,2;11;
20444;15,1;11;
20445;15,2;11;
20446;15,1;ambig;Eschwege
20447;15,2;niederaleman.;
20448;15,1;11;Wien
20449;15,2;21;
20450;15,1;21;
20451;15,2;10;
20452;15,1;11;
20453;16,2;10;
20455;15,2;21;
20457;;31;
20459;15,2;21;Butzbach
20463;15,1;;
20466;;;
20467;16,1;;Augsburg
20468;;10;
20469;15,2;;
20470;15,2;;Leipzig
20471;15,2;;
20473;;;
20474;;;
20476;;;
20477;16,2;11;Amberg
20478;16,2;11;Amberg
20479;16,2;20;
20480;16,2;ambig;Heidelberg
20481;16,2;11;Amberg
20482;16,2;ambig;Amberg
20483;16,2;11;
20485;16,2;11;Amberg
20486;16,2;11;Amberg
20487;16,2;11;Amberg
20489;16,2;11;Amberg
20490;16,2;11;Amberg
20491;16,2;11;Amberg
20492;16,2;11;Amberg
20493;16,2;ambig;
20494;16,2;21;Heidelberg
20495;16,2;22;Blankenburg
20496;16,2;ambig;
20497;16,1;11;Augsburg
20498;16,2;11;
20499;16,2;ambig;Amberg
20507;15,1;;
20508;15,2;11;
20521;16,2;20;Heidelberg
20524;16,2;12;Heidelberg
20525;16,2;ambig;
20528;16,2;ambig;Heidelberg
20530;16,1;ambig;
20531;16,2;ambig;Leipzig
20532;16,2;ambig;Heidelberg
20534;16,1;ambig;Torgau
20535;16,2;10;Amberg
20539;16,2;11;
20542;16,2;10;Heidelberg
20544;16,2;11;
20546;16,1;ambig;
20552;16,2;20;Dresden
20553;16,2;11;Regensburg
20554;16,1;11;Regensburg
20556;16,1;ambig;Heidelberg
20557;16,2;20;Kaiserslautern
20563;16,1;40;
20567;15,2;40;
20577;14,1;40;
20578;14,2;40;
20581;15,2;?;
20589;15,2;12;
20591;15,2;12;
20593;;;
20595;15,1;11;
20598;15,2;11;Schloss Rocken
20599;15,2;12;
20604;15,1;40;
20607;15,1;12;
20609;;;
20612;15,1;;
20613;15,2;30;
20614;16,1;30;
20616;15,2;12;
20619;16,1;12;
20620;15,2;12;
20623;;;
20624;;11;
20627;15,1;;
20628;14,2;30;
20630;15,2;;
20632;17,2;;
20633;15,2;;
20636;14,2;ambig;
20637;16,2;;
20649;15,2;;
20655;16,2;11;
20656;14,2;11;
20658;15,2;11;
20659;14,2;;
20660;15,1;;
20661;14,2;;
20663;15,2;;
20664;16,1;;
20665;;;
20666;15,2;11;
20667;15,2;11;
20669;16,2;;
20681;16,1;;
20682;16,2;;
20686;16,1;11;
20687;15,2;11;
20692;15,2;11;
20693;15,2;11;
20694;15,2;11;
20695;15,2;;
20696;15,2;30;
20697;15,2;22;
20698;15,1;22;
20699;15,2;12;
20700;15,1;;
20701;16,1;10;
20705;15,2;11;
20707;15,2;11;
20709;15,2;ambig;
20717;18,1;12;
20718;16,2;;
20719;16,2;31;
20720;16,1;;
20721;;;
20722;16,2;;
20723;15,2;;
20725;15,2;;
20732;16,1;;Basel
20736;15,2;;
20737;15,1;12;
20738;15,2;;
20739;15,2;;Basel
20740;15,2;;
20742;15,1;;
20745;16,1;12;
20747;15,1;;
20749;15,1;11;
20757;15,2;11;
20758;14,2;;
20760;16,2;;
20761;15,1;;
20762;15,1;12;
20763;16,1;12;
20764;15,2;12;
20765;16,2;;
20767;15,2;;
20770;16,1;bayr.;
20772;15,2;11;
20773;15,2;11;
20775;15,2;12;
20776;15,2;12;
20778;16,1;12;
20779;15,2;;
20780;15,2;;
20785;16,1;12;
20787;15,2;40;
20789;16,2;ambig;
20790;15,2;;
20791;15,2;;
20792;15,2;12;
20793;15,2;10;
20794;18,2;ambig;
20795;;;
20796;15,2;40;
20798;15,2;;
20805;15,2;;
20813;15,1;11;
20814;15,1;ambig;
20815;16,2;;
20816;15,2;;
20817;15,2;;
20818;15,2;;
20819;15,2;;
20822;16,1;;Zürich
20823;15,1;21;
20825;16,1;21;
20834;15,1;fränk.;Schweinfurt
20835;14,1;12;Freiburg i. Br.
20836;15,1;;
20837;15,2;12;
20838;15,2;;
20839;15,1;12;
20840;15,2;12;
20841;15,2;40;Delft
20844;;;
20847;15,2;12;
20848;15,2;;
20850;15,1;;
20851;;;
20853;15,1;;
20854;15,1;11;
20855;15,2;;
20856;15,2;11;
20858;15,2;11;
20859;15,1;;
20862;15,2;;
20863;15,2;;
20865;15,2;12;
20867;15,2;;
20868;14,1;12;Freiburg i. Br.
20871;;11;
20872;16,1;;
20873;15,1;;Wien
20874;15,1;;
20875;;;
20879;15,2;;
20880;14,2;22;
20882;14,1;;
20883;14,1;11;
20884;15,1;;
20885;14,1;;
20886;14,2;;
20889;14,2;;
20892;14,2;22;
20893;15,1;;
20894;15,2;;
20895;16,1;;
20897;15,1;;
20898;14,2;;
20899;;;
20900;;;
20901;;;
20902;15,2;;
20903;;;
20904;15,2;12;
20905;;;
20906;16,2;;
20907;;;
20908;15,1;;
20909;;;
20910;;;
20911;15,1;30;
20912;16,1;12;
20913;16,2;;
20914;15,2;;
20915;;;
20916;;;
20917;15,2;11;
20918;;;
20919;15,2;;
20920;15,2;12;
20926;15,2;;
20928;15,2;;
20932;15,2;13;
20933;15,2;;
20934;15,1;;
20935;15,2;11;
20936;15,1;11;
20937;15,2;;
20938;;;
20939;15,2;10;
20940;15,1;;
20941;15,1;22;
20942;15,1;;
20943;15,2;11;
20944;15,2;;
20945;15,1;;Straßburg
20946;;;
20950;16,1;11;
20951;15,2;11;
20952;15,1;11;
20953;15,2;   ;
20955;;;
20956;15,2;12;
20957;16,1;   ;
20958;;;
20959;16,2;;
20960;15,2;11;
20961;15,2;30;
20962;;11;
20963;;;
20967;16,2;;
20969;;;
20973;16,2;11;
20976;16,1;11;Nürnberg
20977;15,2;;
20978;15,2;10;
20981;15,2;10;
20982;16,2;;
20983;15,2;;
20987;15,2;;
20988;15,2;;Straßburg
20992;15,2;12;
20995;17,1;;
20996;16,2;;
20997;16,2;;
20998;18,1;;
20999;15,2;13;
21001;16,2;10;
21002;16,2;;
21003;16,2;;
21004;16,2;;
21007;16,2;10;
21008;15,2;10;Nürnberg
21009;16,1;10;
21010;17,2;;
21011;17,1;10;
21012;16,1;;
21013;15,1;11;
21018;15,2;;
21021;16,2;;
21022;16,1;21;
21023;15,2;13;
21027;;;
21028;15,2;11;
21029;17,2;;
21030;;;
21031;Ende 15. / Anfang 16. Jahrhundert ;;
21032;15,2;;
21037;15,2;;
21041;15,1;30;Hildesheim
21043;15,2;;
21044;;;
21045;15,2;30;
21048;;;
21049;;30;
21050;;;
21051;;;
21052;;;
21060;15,2;30;
21067;15,2;30;
21069;15,2;;
21071;16,2;30;
21073;14,2;30;
21076;;;
21082;;40;
21083;;;
21084;;;
21087;15,2;30;
21088;;;
21089;16,2;30;
21090;15,2;;
21096;15,2;10;
21097;16,1;12;
21099;15,2;11;Nürnberger Katharinenkloster
21100;15,2;11;
21102;15,1;ambig;
21105;15,2;13;
21106;15,2;ambig;
21107;15,2;12;
21108;15,2;12;
21109;15,1;10;
21112;15,2;11;
21114;15,2;11;
21118;15,2;12;
21119;15,1;11;
21120;15,2;12;
21121;15,2;10;
21122;15,2;21;
21124;15,1;13;
21126;15,2;10;
21127;15,1;11;
21129;14,2;21;
21130;15,2;11;
21131;15,2;westl. Hochalem.;
21132;15,2;20;
21133;15,2;westl. Nd.;
21135;14,2;40;
21137;15,2;10;
21138;15,2;30;
21140;15,2;11;
21141;15,2;12;
21142;15,2;;
21146;;;
21147;;;
21148;15,2;;
21153;;;
21154;15,2;;
21155;16,1;;Frauenalb/Baden
21159;16,1;;
21160;15,1;;
21163;15,1;31;
21164;16,1;11;
21165;16,1;11;Bozen
21166;;;
21167;16,1;11;
21168;16,1;11;
21169;16,1;11;Bozen
21170;16,1;11;
21171;16,1;11;
21172;16,1;11;
21173;16,1;11;Sterzing
21174;16,1;11;
21175;16,1;11;
21176;15,2;11;
21177;15,2;11;Sterzing
21178;16,1;11;
21179;16,1;11;
21180;15,2;11;
21181;16,1;11;
21182;16,1;;
21184;15,1;;
21187;14,2;20;
21188;15,2;;
21190;;;
21191;15,2;11;
21192;15,2;11;
21193;16,2;;
21194;16,2;;
21195;16,1;;
21197;15,2;10;
21198;15,2;;
21199;;;
21200;15,2;ambig;
21202;16,2;;
21204;14,2;;
21205;15,2;12;
21207;15,1;20;
21208;15,2;12;
21209;15,2;30;
21210;15,2;30;
21211;15,2;30;
21214;15,2;30;
21215;15,2;20;
21216;15,2;20;
21217;15,2;20;
21218;15,2;30;
21220;15,1;30;
21221;15,1;30;
21222;15,1;20;
21223;15,2;10;
21224;15,2;20;
21225;15,1;20;
21226;15,2;30;
21230;15,2;20;
21231;15,1;10;
21232;15,1;10;
21234;15,2;30;
21235;15,2;30;
21236;15,2;30;
21237;15,2;30;
21238;15,2;11;
21239;16,1;22;
21240;;;
21242;15,2;11;
21244;15,2;11;
21246;15,2;12;
21247;15,2;11;
21248;15,2;11;
21249;15,2;10;
21254;15,1;11;
21255;15,2;;
21256;15,1;;
21258;15,2;;
21259;13,2;;
21261;15,2;30;
21265;15,2;40;
21266;15,2;30;
21269;15,2;;
21270;15,2;11;
21271;15,2;12;Augsburg
21272;15,2;12;
21273;15,2;10;
21274;15,2;11;
21275;15,2;ambig;
21276;15,2;;
21277;18,2;10;
21278;;;
21284;15,2;11;
21285;15,1;11;
21286;;;
21287;15,2;11;
21288;15,2;11;
21290;15,2;11;
21291;15,2;13;
21292;15,2;40;
21293;;;
21294;;;
21295;15,2;11;
21296;15,2;11;
21297;15,2;11;
21298;15,2;11;
21300;14,2;;
21302;15,2;13;Bamberg
21305;;;
21306;15,2;11;
21307;15,1;12;
21308;15,2;12;
21310;;;
21311;15,1;13;
21312;;;
21313;15,2;22;
21315;;;
21316;16,1;13;
21318;15,2;10;
21323;16,1;12;
21327;15,2;;
21328;15,2;30;
21330;15,2;;
21331;16,1;;
21332;15,1;30;
21333;16,1;30;Hamburg
21334;16,1;30;
21335;15,2;nordholl.;
21336;15,2;30;
21337;15,2;30;
21338;16,1;30;
21340;17,2;;
21341;;;
21342;15,2;30;
21344;15,2;11;
21346;15,2;11;
21347;15,2;11;
21348;15,2;;
21356;;;
21357;14,2;;
21359;16,1;;
21360;15,2;12;
21361;15,2;12;
21362;;;
21365;15,2;11;
21391;15,1;12;
21403;15,2;11;Bozen
21405;15,1;10;
21416;;;
21417;15,2;21;
21418;15,2;12;
21419;15,1;12;
21420;13,2;;
21422;15,2;;
21423;15,2;;
21424;16,1;20;
21433;unbekannt;30;
21437;;;
21438;;;
21439;14,2;40;
21440;15,1;40;
21441;;;
21442;15,1;;
21443;;;
21447;16,1;;Sterzing
21448;16,1;;Sterzing
21450;15,2;;
21452;;;
21461;15,1;;Brugge
21464;14,2;40;
21466;14,2;40;
21469;15,1;;
21471;14,2;40;
21474;13,2;40;Limburg
21480;14,2;40;
21488;15,2;ambig;
21489;15,2;12;Herrenberg
21490;15,2;12;
21491;;;
21492;;;
21493;15,1;;
21494;14,2;30;
21495;15,1;;
21496;14,2;30;
21497;15,2;30;
21498;15,1;;
21499;15,2;30;
21500;17,2;;
21501;16,1;11;
21502;15,1;;
21503;15,1;;
21504;15,1;30;
21505;15,2;;
21506;13,2;;
21507;15,1;;
21508;;;
21509;15,2;12;
21510;15,2;;
21511;16,2;;
21518;14,2;20;
21519;;;
21520;17,1;11;
21521;17,2;20;
21522;15,2;21;
21523;15,2;40;
21524;15,2;11;
21525;16,1;;
21529;15,2;12;
21530;15,2;;
21531;15,1;22;
21532;1,1;;
21533;15,1;böhm.;
21534;15,2;12;
21535;15,1;40;
21536;;;
21537;15,2;40;
21538;15,2;40;
21539;;;
21540;15,1;40;
21541;;;
21542;15,1;;
21544;15,2;21;
21545;;;
21546;;;
21547;15,1;;Mainz Kartause Mainz
21548;;;Mainz Kartause Mainz
21550;;;
21552;15,2;;
21553;15,2;;
21554;7. Jahrzehnt des 15. Jahrhunderts , siehe Eintrag auf manuscripta.at;10;
21555;;;
21561;15,2;;
21562;15,1;40;Frauenkloster in Harlem
21563;15,1;40;
21566;15,1;12;
21567;15,2;12;
21569;15,1;12;
21570;15,1;ambig;
21571;15,1;;
21572;15,1;11;
21573;15,2;12;
21574;15,2;12;
21575;15,2;11;
21576;15,2;11;Melk
21579;15,1;;Antwerpen
21580;15,2;10;Nürnberg
21590;15,2;30;
21593;16,2;40;
21602;15,2;40;
21607;15,1;;
21619;15,2;40;
21625;15,2;;
21628;15,2;11;
21629;;11;
21630;;;
21631;;;
21632;16,1;;
21633;15,2;;
21634;14,2;11;
21635;15,2;;
21636;15,2;;
21639;15,2;;
21641;16,1;21;
21644;15,1;ambig;
21645;;;
21650;15,1;11;
21651;15,2;;
21652;15,2;40;
21653;15,2;;
21654;15,2;;
21657;15,2;;Augsburg
21658;;;
21661;;;
21665;;;
21666;;;
21669;;;
21670;;;
21671;15,2;;
21673;;;
21675;15,2;;
21677;;;
21678;;;
21683;15,2;11;
21684;;;
21685;;;
21686;15,1;10;
21687;15,2;;
21689;;;
21690;15,1;10;Nürnberg
21691;15,2;11;Nürnberg
21692;15,2;;
21693;16,2;;
21696;;;
21697;15,2;;
21701;15,2;11;
21702;;;
21703;;;
21706;;;
21707;13,2;;
21708;15,2;30;
21709;15,1;40;
21710;;;
21711;16,2;12;
21713;16,2;hd.;
21714;16,1;12;
21715;16,2;10;
21716;16,2;12;
21718;15,2;12;
21719;16,2;;
21720;15,2;10;
21721;15,2;10;Ortenburg
21724;16,1;;
21727;14,2;11;
21730;15,2;;
21733;16,2;12;
21734;15,2;;
21735;;;
21744;;;
21746;;40;
21748;16,1;;
21750;16,1;11;
21752;13,2;12;
21753;;;
21754;15,1;;
21755;;;
21757;16,1;;
21759;15,2;11;
21760;15,2;;Kremsmünster
21762;15,2;;
21764;;;
21767;15,2;40;
21776;15,2;;
21777;15,2;10;
21778;15,2;10;
21779;16,1;;
21780;15,2;;
21781;15,2;21;
21782;15,2;;
21783;16,1;;
21784;15,2;;
21786;15,2;40;
21787;16,1;;
21789;15,2;40;
21790;15,2;11;
21791;;21;
21792;;;
21794;15,2;40;
21799;15,1;;
21802;16,1;;
21803;15,1;;
21806;18,2;;
21807;15,2;;
21810;15,1;   ;
21812;;;
21813;15,2;;
21814;;;
21815;;;
21816;16,2;;
21818;15,2;;
21820;14,2;40;
21823;15,1;11;
21825;15,2;11;
21826;15,2;;
21829;15,2;22;
21830;15,2;20;
21832;15,2;;
21833;15,2;;
21834;14,2;21;
21835;15,2;40;
21836;;;
21837;14,1;;
21838;14,2;;
21840;;;
21841;;;
21842;14,2;;Wien
21843;15,1;;
21844;15,2;12;
21845;15,2;10;
21846;15,2;11;
21848;15,2;11;
21851;15,2;ambig;Melk
21854;15,1;;
21860;16,1;11;
21862;17,2;;St. Gallen
21863;16,1;20;
21866;15,2;30;
21867;16,2;13;
21870;15,2;;
21872;15,2;11;
21875;15,2;11;Melk
21876;15,2;;
21878;;;
21881;15,2;12;
21882;15,2;12;
21883;15,2;12;
21884;15,2;;
21887;16,1;;
21888;Mitte 16. Jahrhundert;;
21889;16,1;12;
21891;15,2;;
21895;;;
21898;15,2;;
21900;15,1;;Strassburg
21905;15,2;;
21906;;;
21909;15,2;;
21912;15,2;;
21915;14,2;;
21916;15,2;;
21917;;;
21918;14,2;;
21919;16,1;;
21920;15,2;;
21921;15,2;22;
21924;17,2;;
21925;17,2;;
21926;16,1;;
21927;14,2;40;
21932;14,1;40;
21937;14,2;;
21939;14,2;;
21940;14,2;;
21941;14,2;;
21948;15,2;;
21949;15,2;ambig;
21950;15,2;30;
21951;16,1;;
21952;15,2;;
21953;15,2;;
21954;15,2;;
21956;14,1;;
21958;15,1;;
21959;15,2;;
21960;15,2;30;
21963;16,1;;
21964;14,1;12;
21965;;;
21970;15,2;;
21972;15,2;12;
21973;;;
21974;15,2;;
21975;15,2;;
21977;15,1;11;Melk
21978;17,1;10;
21979;15,1;30;
21980;unbekannt;unbekannt;
21981;15,2;20;
21983;15,2;11;
21984;15,1;10;
21985;16,1;20;
21986;15,1;10;
21987;15,2;10;
21988;15,2;10;
21989;15,2;10;Augsburg
21990;15,2;10;
21991;15,2;10;
21992;15,2;10;Augsburg
21993;16,1;10;
21994;16,2;10;
21995;16,2;10;
21996;15,1;10;
21997;16,2;10;
21998;16,1;10;
21999;15,2;10;
22000;16,2;10;
22001;16,2;10;
22002;16,2;10;
22003;16,2;10;
22004;15,2;od. ;
22005;15,2;10;
22006;15,2;12;
22007;15,2;12;Nürnberg
22008;15,1;12;
22009;15,1;22;
22010;15,2;20;
22013;16,2;20;
22015;15,2;20;
22016;16,2;20;
22017;16,1;ambig;
22018;15,2;20;
22020;16,1;40;
22022;15,1;20;
22024;15,1;20;
22025;15,1;20;
22034;15,2;20;
22035;15,2;20;
22037;15,2;40;
22040;16,1;40;
22041;15,2;40;
22042;15,1;dt./lat.;
22044;15,2;20;
22045;15,2;   ;
22049;15,2;20;
22050;15,2;20;
22051;15,2;20;
22052;15,2;östl. Ndl.;
22053;15,2;20;
22055;15,2;20;Breslau
22056;15,1;20;
22057;15,2;21;
22058;15,2;10;
22061;16,2;20;
22066;16,1;   ;
22068;16,2;ambig;
22069;15,2;ambig;
22070;15,2;30;
22071;15,1;20;
22072;15,2;30;
22073;15,2;30;Hildesheim
22077;16,2;;
22079;16,1;;
22080;16,2;11;
22084;15,1;10;
22085;16,2;;
22086;15,2;;
22087;15,1;;
22088;15,2;;
22089;15,2;;
22090;;;
22091;14,2;20;
22092;;;
22093;;;
22094;15,1;20;
22095;15,1;;Nürnberg
22097;16,2;20;Nürnberg
22098;14,2;;
22099;;;
22100;17,2;;
22102;15,2;;
22103;16,1;;
22104;16,1;10;
22105;15,2;;
22106;;;
22107;15,2;10;
22108;15,1;10;
22109;14,1;21;
22114;15,2;;
22115;15,1;nördl. Oberrheingebiet;
22116;;;
22117;;;
22118;15,2;;
22119;16,1;;
22120;15,2;;
22122;15,2;12;
22123;16,1;;
22124;14,2;ambig;
22125;;;
22131;15,1;30;
22132;15,2;;
22133;;;
22134;15,2;30;
22135;15,2;10;
22136;15,2;12;
22139;14,1;22;
22140;14,1;30;
22141;14,2;12;
22142;15,1;;
22143;15,1;11;
22144;;;
22145;14,2;40;
22146;16,1;unbekannt;
22147;12,2;;wahrscheinlich Zwiefalten
22151;;;
22152;;;
22156;15,1;unbekannt;
22157;16,1;;
22158;15,1;unbekannt;
22159;;;
22161;15,2;;
22163;14,2;;
22164;15,2;40;
22165;16,1;30;
22167;15,2;;
22168;15,2;30;
22169;15,2;;
22173;;ambig;
22175;15,2;;
22178;16,2;;
22179;15,2;12;Basel
22180;15,2;;
22181;15,2;ambig;
22182;14,1;;Zwettl
22183;14,1;;
22187;14,2;;
22189;15,2;;
22190;15,2;;
22191;14,2;;
22192;15,2;;
22221;15,1;;
22222;15,2;40;
22223;15,2;40;
22224;15,2;40;
22226;15,2;40;
22227;15,2;40;
22228;15,2;40;
22230;15,2;40;
22231;15,2;;
22235;15,2;40;
22251;;;
22266;;40;
22267;;;
22269;;;
22277;;;
22278;15,1;;
22279;15,2;;
22282;16,2;;
22283;16,2;21;
22285;;;
22286;15,2;;
22287;15,2;20;
22289;;;
22291;16,2;11;
22294;15,2;12;
22295;16,2;;
22297;15,2;östl. Holl. /Robbe S. ;
22298;15,1;;Augsburg
22299;15,2;;
22300;14,2;20;
22301;14,2;nicht feststellbar;
22302;15,2;;
22303;16,2;unbekannt;
22304;15,2;30;
22305;;;
22307;15,1;30;
22309;15,1;31;
22310;15,2;30;
22311;15,2;30;
22312;15,2;30;
22313;;30;
22314;16,1;30;
22315;15,1;;Amsterdam
22316;15,2;unbekannt;
22317;;;
22318;15,2;12;
22319;15,2;40;
22320;;;
22321;15,1;13;
22322;16,1;;
22323;;;
22324;;;
22325;15,1;11;
22326;15,2;31;
